customer_id,customer_name,province,amount,note
607106,Cao Minh Yen ,KhanhHoa,298123,can cham soc
607115,  phan quoc uyen ,NgheAn,571438,
607136,NGO HUU TAM,BinhDuong,2438995,VIP tiem nang
607138,  trinh van yen ,HaiPhong,798647,khach quen
607154,Vo Ngoc Nam ,HoChiMinh,1259127,
607176,  cao ngoc uyen ,DaNang,18829812,can cham soc
607181,  trinh minh dung ,BinhDuong,4319971,moi dang ky
607193,Phan Huu Xuan ,BinhDuong,794725,VIP tiem nang
607215,CAO VAN DUNG,NgheAn,726222,moi dang ky
607241,vo  thi   nam,HoChiMinh,10436049,
607246,do  van   quyen,HoChiMinh,246597,VIP tiem nang
607247,LY THANH QUYEN,HaiPhong,13888403,can cham soc
607275,DO NGOC CUONG,HoChiMinh,3685875,moi dang ky
607276,  dang duc quyen ,DaNang,8281403,
607294,phan  thi   cuong,ThanhHoa,829446,khach quen
607308,ngo  duc   cuong,HoChiMinh,3965655,
607315,PHAM DUC BINH,DongNai,632038,can cham soc
607338,vo  ngoc   hoa,NgheAn,391284,moi dang ky
607346,hoang thanh viet,HoChiMinh,10221656,
607356,LUU VAN XUAN,KhanhHoa,879362,can cham soc
607400,Luu Thi Cuong ,ThanhHoa,882471,
607408,  luu van phuc ,DongNai,7349973,VIP tiem nang
607409,PHAN QUOC GIANG,KhanhHoa,295012,VIP tiem nang
607411,hoang huu em,DaNang,15032587,
607414,  trinh thi mai ,BinhDuong,3965118,khach quen
607419,trinh  quoc   hoa,HoChiMinh,833257,VIP tiem nang
607421,Trinh Thi Giang ,KhanhHoa,3514727,
607435,Phan Van Khanh ,HaiPhong,356617,khach quen
607443,  ta van an ,ThanhHoa,456185,VIP tiem nang
607446,DUONG VAN TAM,DongNai,4100442,can cham soc
607447,Vu Minh Xuan ,DongNai,3471433,
607466,Trinh Thi Mai ,HoChiMinh,3261205,
607474,TA MINH DUNG,DongNai,247098,khach quen
607480,CAO DUC MAI,HaiPhong,1390545,VIP tiem nang
607489,  ta quoc long ,DaNang,413912,moi dang ky
607498,  duong minh xuan ,BinhDuong,2668241,khach quen
607511,TA THANH DUNG,NgheAn,2785639,
607512,le ngoc phuong,CanTho,887478,khach quen
607515,Phan Quoc Oanh ,NgheAn,1285755,khach quen
607529,DO THANH NAM,HaiPhong,2067578,VIP tiem nang
607536,nguyen  thi   dung,HaiPhong,283539,
607569,Phan Duc Mai ,KhanhHoa,6870307,can cham soc
607593,hoang  quoc   cuong,NgheAn,893699,can cham soc
607602,le  ngoc   viet,CanTho,406894,can cham soc
607604,LY THI EM,HaNoi,3251052,moi dang ky
607616,ta  duc   son,ThanhHoa,815859,
607617,Phan Van Khanh ,NgheAn,13335766,can cham soc
607668,hoang  van   long,HoChiMinh,781240,
607701,  trinh van uyen ,BinhDuong,15610192,VIP tiem nang
607702,le  huu   long,CanTho,585120,VIP tiem nang
607706,vo duc long,KhanhHoa,2589472,
607708,tran  huu   ich,DaNang,651778,VIP tiem nang
607717,TRAN THANH KHANH,HoChiMinh,4220883,can cham soc
607724,DUONG QUOC UYEN,CanTho,605993,
607726,  ta van an ,HaNoi,3996020,VIP tiem nang
607728,  phan van an ,BinhDuong,824862,can cham soc
607731,Nguyen Duc Khanh ,HoChiMinh,398394,VIP tiem nang
607733,LY QUOC MAI,DongNai,19680465,
607745,hoang quoc oanh,ThanhHoa,4084924,
607770,DUONG QUOC TAM,HoChiMinh,2217674,
607779,NGO THI QUYEN,DaNang,3154303,VIP tiem nang
607780,vo huu hoa,DongNai,548984,
607785,Luu Quoc Yen ,ThanhHoa,1002896,can cham soc
607795,phan  huu   binh,ThanhHoa,3937742,khach quen
607797,VO NGOC PHUONG,NgheAn,1659353,
607799,  bui van giang ,DaNang,316428,can cham soc
607802,VU THI ICH,BinhDuong,207886,VIP tiem nang
607823,dang  huu   em,HaiPhong,2399878,VIP tiem nang
607864,DANG THI HOA,ThanhHoa,535231,moi dang ky
607882,VO NGOC SON,NgheAn,13046793,moi dang ky
607892,  le ngoc long ,NgheAn,2626206,
607896,ngo duc phuong,BinhDuong,801943,
607901,pham  thi   khanh,ThanhHoa,4193391,khach quen
607914,  nguyen duc oanh ,KhanhHoa,3110980,
607925,BUI DUC QUYEN,HaiPhong,19765888,
607927,duong minh hoa,NgheAn,1320683,VIP tiem nang
607929,tran huu mai,HaNoi,443252,VIP tiem nang
607941,luu  quoc   cuong,DaNang,839228,
607952,Phan Quoc Yen ,DongNai,256013,VIP tiem nang
607958,vu quoc xuan,BinhDuong,801970,khach quen
607967,Vu Huu Hoa ,BinhDuong,668933,VIP tiem nang
607977,PHAM THANH UYEN,KhanhHoa,2557929,can cham soc
607987,tran  quoc   viet,CanTho,4176861,
607994,TRINH THI PHUONG,NgheAn,701453,khach quen
608016,TRINH NGOC OANH,NgheAn,3955942,khach quen
608021,  bui huu phuc ,HoChiMinh,350964,can cham soc
608060,do huu an,ThanhHoa,17006822,VIP tiem nang
608068,pham  duc   mai,BinhDuong,207443,VIP tiem nang
608069,Hoang Van Tam ,HaiPhong,435741,moi dang ky
608075,Ngo Duc Phuc ,NgheAn,293549,
608077,Vo Thi Mai ,HaiPhong,240996,VIP tiem nang
608086,ta  minh   phuong,KhanhHoa,242695,moi dang ky
608094,HOANG THANH TAM,ThanhHoa,1624614,VIP tiem nang
608112,PHAN HUU MAI,NgheAn,18845177,moi dang ky
608126,duong ngoc ich,ThanhHoa,2021593,
608131,le duc oanh,BinhDuong,2833247,moi dang ky
608140,CAO THANH CUONG,HoChiMinh,522700,VIP tiem nang
608143,Tran Quoc Long ,ThanhHoa,14996367,moi dang ky
608150,  ly minh phuc ,HaNoi,536313,
608159,Phan Thanh Son ,DaNang,287946,can cham soc
608163,DO QUOC SON,ThanhHoa,3555634,can cham soc
608172,TRINH NGOC GIANG,ThanhHoa,1379394,khach quen
608180,  dang thanh an ,HaNoi,577667,
608184,vo van ich,HaNoi,637448,VIP tiem nang
608186,Dang Ngoc Long ,NgheAn,710025,VIP tiem nang
608197,Le Thi Uyen ,KhanhHoa,2062618,can cham soc
608216,tran duc hoa,HoChiMinh,15035711,VIP tiem nang
608217,NGUYEN MINH KHANH,DongNai,346176,khach quen
608223,  tran thanh long ,HaiPhong,279056,khach quen
608231,cao thi viet,HaiPhong,724660,can cham soc
608273,vo  van   yen,HoChiMinh,249002,
608277,Bui Quoc Em ,HaiPhong,3025666,
608287,phan  minh   giang,KhanhHoa,210623,can cham soc
608291,tran ngoc son,HaNoi,293836,can cham soc
608300,  phan thanh ich ,KhanhHoa,277375,can cham soc
608303,Ngo Ngoc An ,HaNoi,2934891,
608304,Vu Thi Em ,HaNoi,385068,VIP tiem nang
608326,ngo  thi   yen,ThanhHoa,2876483,VIP tiem nang
608329,hoang  duc   xuan,KhanhHoa,10285261,
608340,ta huu quyen,HoChiMinh,293311,
608344,vu  huu   giang,ThanhHoa,236961,can cham soc
608353,Vu Huu Khanh ,DongNai,694798,khach quen
608359,  bui van xuan ,HaiPhong,14684266,
608388,luu  huu   tam,KhanhHoa,18931005,can cham soc
608389,hoang  quoc   mai,ThanhHoa,6073043,can cham soc
608397,hoang  quoc   phuong,KhanhHoa,709914,
608400,Tran Huu Mai ,BinhDuong,13446587,
608402,Ly Thanh Nam ,DongNai,884977,
608408,  ly huu binh ,HaNoi,1991691,
608447,Phan Huu Viet ,DaNang,328659,
608448,VU DUC KHANH,KhanhHoa,782086,can cham soc
608450,dang quoc khanh,BinhDuong,618509,
608456,Hoang Ngoc Dung ,HaiPhong,743485,can cham soc
608459,luu huu son,HaNoi,222682,
608460,Tran Minh Long ,DaNang,2027869,VIP tiem nang
608473,VU QUOC CUONG,HaNoi,484822,moi dang ky
608488,Tran Huu Long ,CanTho,448932,
608503,  do thi viet ,BinhDuong,2700014,
608511,ly thanh yen,HoChiMinh,210065,moi dang ky
608513,BUI MINH AN,NgheAn,2737543,
608520,le huu binh,KhanhHoa,439938,
608525,phan  ngoc   mai,DaNang,2585145,VIP tiem nang
608528,Cao Thi Uyen ,CanTho,1166617,
608537,trinh quoc phuong,HaiPhong,1470620,can cham soc
608540,ly  huu   son,ThanhHoa,242081,moi dang ky
608541,ly  ngoc   ich,ThanhHoa,746823,
608544,phan thanh binh,HaiPhong,401230,VIP tiem nang
608556,LY VAN HOA,DongNai,3103972,
608566,luu thi nam,HaNoi,1803835,
608572,luu  thanh   khanh,HaiPhong,2155083,khach quen
608577,phan ngoc hoa,HaNoi,407114,can cham soc
608581,Bui Thanh Oanh ,DaNang,1693095,
608582,do  duc   son,HaiPhong,834331,can cham soc
608595,duong  duc   viet,HaNoi,2361102,moi dang ky
608615,TRINH HUU PHUONG,DongNai,797554,VIP tiem nang
608648,  dang thi phuc ,BinhDuong,2975838,
608659,  duong huu nam ,DongNai,1050154,moi dang ky
608665,vu  thanh   xuan,HaNoi,520737,can cham soc
608675,TRINH NGOC MAI,NgheAn,3200919,can cham soc
608685,Luu Duc Phuong ,ThanhHoa,294479,can cham soc
608686,VO THI NAM,ThanhHoa,448469,moi dang ky
608718,vo quoc khanh,NgheAn,607094,khach quen
608729,VO VAN OANH,DongNai,469623,VIP tiem nang
608730,VU HUU UYEN,ThanhHoa,605042,moi dang ky
608735,  dang minh viet ,KhanhHoa,857010,
608739,dang  duc   an,BinhDuong,349932,VIP tiem nang
608759,  ta huu giang ,CanTho,599597,
608762,TA QUOC GIANG,DongNai,3967709,khach quen
608766,BUI VAN EM,NgheAn,1228678,
608784,duong  thi   hoa,CanTho,781552,
608793,  pham quoc hoa ,DaNang,597928,
608799,LY MINH TAM,HoChiMinh,683029,can cham soc
608803,do  duc   khanh,HaiPhong,4300463,can cham soc
608804,hoang thi tam,NgheAn,2948247,can cham soc
608829,Phan Minh Phuong ,DaNang,2893373,khach quen
608834,trinh thanh giang,HaiPhong,3620398,
608836,nguyen huu viet,HaiPhong,7888920,khach quen
608838,Pham Van Quyen ,HaNoi,405389,VIP tiem nang
608839,  luu van viet ,HaNoi,325895,moi dang ky
608852,pham  quoc   viet,BinhDuong,1996677,
608856,le  thi   xuan,HaNoi,438722,
608865,Dang Huu Phuc ,BinhDuong,1768151,moi dang ky
608869,pham quoc ich,CanTho,477890,VIP tiem nang
608894,Nguyen Ngoc Giang ,NgheAn,859145,can cham soc
608919,Do Ngoc Dung ,HaiPhong,6387016,VIP tiem nang
608922,PHAN THI KHANH,HaNoi,828693,can cham soc
608927,NGUYEN HUU UYEN,DaNang,331486,can cham soc
608935,VU MINH DUNG,ThanhHoa,3160436,moi dang ky
608947,ngo minh viet,HaiPhong,496592,VIP tiem nang
608956,dang thanh son,HaiPhong,2221651,VIP tiem nang
608970,dang  minh   mai,HaNoi,690006,VIP tiem nang
608974,  bui huu ich ,CanTho,1583023,khach quen
608980,Vo Quoc Giang ,HaiPhong,1889658,moi dang ky
608983,PHAN VAN CUONG,KhanhHoa,736732,
608993,phan minh ich,KhanhHoa,511115,moi dang ky
609002,ly  minh   dung,HaiPhong,4350930,moi dang ky
609023,pham  thi   xuan,KhanhHoa,816353,moi dang ky
609059,PHAN HUU LONG,ThanhHoa,4242708,
609067,TRAN QUOC PHUONG,NgheAn,17766782,
609069,  vo van giang ,BinhDuong,4046964,
609081,bui thi mai,CanTho,213303,khach quen
609105,  do minh cuong ,HaiPhong,3107716,can cham soc
609113,  luu thanh xuan ,DaNang,3486347,khach quen
609114,  vu thi hoa ,CanTho,4432849,VIP tiem nang
609121,Phan Duc An ,KhanhHoa,1830231,
609126,phan  minh   long,CanTho,436960,can cham soc
609135,  hoang ngoc oanh ,BinhDuong,492784,VIP tiem nang
609138,pham  huu   tam,KhanhHoa,771904,can cham soc
609142,vu duc cuong,DongNai,2788807,VIP tiem nang
609144,vu thanh quyen,DongNai,839963,can cham soc
609150,luu ngoc uyen,DongNai,4489880,can cham soc
609183,nguyen  ngoc   dung,DaNang,11740354,can cham soc
609185,Tran Duc An ,KhanhHoa,2161204,moi dang ky
609188,vo  huu   tam,BinhDuong,4222801,moi dang ky
609197,  vo huu tam ,KhanhHoa,15697255,VIP tiem nang
609232,  hoang ngoc uyen ,HaiPhong,3021846,VIP tiem nang
609238,Le Thanh Nam ,KhanhHoa,744056,
609253,cao minh binh,DaNang,394373,khach quen
609255,  cao thi son ,HoChiMinh,3126068,
609256,vu thanh xuan,KhanhHoa,210855,khach quen
609259,ly  minh   xuan,CanTho,2309975,can cham soc
609270,BUI MINH VIET,HaNoi,565385,
609279,do  quoc   em,ThanhHoa,675380,khach quen
609283,hoang thi son,CanTho,215298,
609288,Tran Van Son ,KhanhHoa,2928792,VIP tiem nang
609292,ngo  huu   phuong,DongNai,378154,khach quen
609295,DUONG DUC VIET,ThanhHoa,790769,can cham soc
609297,phan  quoc   cuong,CanTho,601932,
609304,phan  huu   son,HaiPhong,4268055,
609308,  duong quoc oanh ,CanTho,847380,
609348,BUI DUC SON,HaNoi,413667,
609381,  pham duc oanh ,KhanhHoa,808148,
609414,ly thi cuong,CanTho,729577,can cham soc
609419,PHAM THANH VIET,BinhDuong,3372896,
609447,luu  van   oanh,HaiPhong,504997,khach quen
609452,  vo ngoc nam ,HaNoi,899389,
609468,  ly thanh long ,DongNai,4168214,moi dang ky
609480,trinh  duc   dung,CanTho,3470532,
609497,  ly huu nam ,HaNoi,262366,VIP tiem nang
609507,VO THANH PHUC,CanTho,348136,
609546,luu  thi   binh,KhanhHoa,826181,can cham soc
609555,NGUYEN VAN VIET,HaNoi,756140,VIP tiem nang
609584,ta van em,BinhDuong,638166,
609595,  trinh huu hoa ,BinhDuong,216982,moi dang ky
609607,do  van   giang,ThanhHoa,870224,khach quen
609645,  ngo van khanh ,HoChiMinh,3283431,
609670,DANG THI VIET,HaNoi,2694345,VIP tiem nang
609671,le thi quyen,DongNai,493378,
609687,bui  thi   tam,NgheAn,3846717,
609689,TA DUC PHUONG,ThanhHoa,1050146,VIP tiem nang
609694,Vu Huu Binh ,CanTho,2759040,moi dang ky
609711,  luu huu oanh ,HaNoi,584179,can cham soc
609723,ly  thanh   oanh,HoChiMinh,1788280,can cham soc
609733,phan quoc oanh,DongNai,723192,
609753,  vu ngoc ich ,DaNang,366355,
609761,hoang  huu   an,BinhDuong,11196570,moi dang ky
609770,hoang  minh   viet,NgheAn,6902164,can cham soc
609774,  vu quoc em ,CanTho,4393493,VIP tiem nang
609776,nguyen  duc   uyen,DaNang,9944866,khach quen
609779,Bui Thanh Ich ,HaiPhong,1792826,
609791,ly ngoc viet,NgheAn,822770,
609801,dang duc cuong,KhanhHoa,4427360,
609806,  phan thi uyen ,NgheAn,1451437,
609810,cao van viet,DongNai,432890,
609816,CAO NGOC GIANG,HaiPhong,1589151,khach quen
609835,bui  minh   giang,HaNoi,434652,khach quen
609846,LUU VAN PHUONG,DongNai,16894752,
609857,  le thanh yen ,HaNoi,2301949,
609860,Do Thanh Oanh ,NgheAn,754094,can cham soc
609889,ta  duc   hoa,HoChiMinh,16522934,khach quen
609897,Pham Minh Dung ,DongNai,691000,
609909,NGO VAN PHUC,HoChiMinh,2266979,moi dang ky
609910,Tran Van Oanh ,HoChiMinh,207658,can cham soc
609919,vu thi giang,HaNoi,8905584,khach quen
609931,do quoc tam,DaNang,7572947,moi dang ky
609938,  phan thanh xuan ,HaNoi,323078,VIP tiem nang
609971,trinh  minh   em,KhanhHoa,339172,khach quen
609978,TRINH NGOC AN,HoChiMinh,2418823,
609979,  bui thanh quyen ,DaNang,9686829,
609984,TRINH THI CUONG,DaNang,3604216,
610009,Cao Thi Mai ,ThanhHoa,3263697,moi dang ky
610028,NGO DUC UYEN,HaiPhong,4363752,
610030,BUI HUU ICH,NgheAn,641449,can cham soc
610032,Cao Minh An ,CanTho,891635,
610051,TA HUU ICH,HaiPhong,1528525,moi dang ky
610056,trinh  thi   yen,CanTho,1893689,VIP tiem nang
610093,bui  ngoc   dung,HoChiMinh,1385693,
610098,PHAN MINH GIANG,DongNai,680709,
610099,dang ngoc binh,ThanhHoa,3576423,khach quen
610111,Ta Van Phuc ,HaNoi,428205,VIP tiem nang
610137,TRINH NGOC KHANH,BinhDuong,13584654,can cham soc
610151,Vo Thi Em ,KhanhHoa,487814,khach quen
610153,ly  thanh   mai,BinhDuong,275096,
610157,le  duc   hoa,ThanhHoa,524418,khach quen
610170,TRAN DUC PHUC,DongNai,3896426,
610184,NGUYEN THANH EM,NgheAn,415211,
610186,ly ngoc uyen,DaNang,403190,
610203,  hoang quoc cuong ,HaNoi,7528096,khach quen
610211,PHAN MINH VIET,HaiPhong,378304,
610225,VU DUC NAM,CanTho,642321,can cham soc
610232,  hoang thanh yen ,HaiPhong,787726,VIP tiem nang
610236,Ly Van Phuc ,BinhDuong,503838,khach quen
610242,Vo Huu Phuc ,HoChiMinh,2148329,
610243,dang huu em,KhanhHoa,1944729,can cham soc
610248,ly  thanh   em,HoChiMinh,2679716,can cham soc
610257,Ta Duc Phuong ,BinhDuong,619874,VIP tiem nang
610273,duong ngoc giang,HoChiMinh,1787282,
610277,Cao Quoc Giang ,BinhDuong,3359305,moi dang ky
610286,  duong duc tam ,HaNoi,3828855,VIP tiem nang
610314,ta thi nam,ThanhHoa,2120561,moi dang ky
610317,dang huu binh,ThanhHoa,366545,VIP tiem nang
610321,Ly Quoc Tam ,DaNang,668333,khach quen
610329,tran thanh yen,ThanhHoa,1729533,can cham soc
610342,nguyen ngoc dung,HaiPhong,4297066,
610348,tran thanh em,DaNang,351136,khach quen
610358,vu duc tam,HaiPhong,483789,
610385,do  quoc   giang,DongNai,436123,moi dang ky
610389,Trinh Huu Quyen ,BinhDuong,1511389,moi dang ky
610390,  ngo thi em ,CanTho,622904,
610398,bui minh giang,DongNai,423143,khach quen
610406,tran van long,DaNang,4389402,
610408,ta thi uyen,BinhDuong,3810904,moi dang ky
610435,pham  minh   hoa,ThanhHoa,322431,moi dang ky
610449,hoang ngoc khanh,HaNoi,3214718,khach quen
610476,Dang Van Uyen ,HaiPhong,10026532,moi dang ky
610497,cao  quoc   son,HoChiMinh,2298236,VIP tiem nang
610511,VO NGOC NAM,HaiPhong,7306603,khach quen
610528,nguyen minh mai,HoChiMinh,309538,VIP tiem nang
610547,Phan Minh Viet ,CanTho,19838467,moi dang ky
610550,Ly Thi Phuong ,HoChiMinh,3813929,VIP tiem nang
610552,dang  van   phuong,BinhDuong,655312,khach quen
610578,  bui minh phuc ,DaNang,755561,khach quen
610583,PHAN HUU OANH,HoChiMinh,3177166,VIP tiem nang
610589,LUU VAN HOA,BinhDuong,2632163,khach quen
610607,Phan Thi Nam ,BinhDuong,203913,moi dang ky
610611,trinh  quoc   quyen,HaiPhong,8401921,VIP tiem nang
610638,phan huu binh,ThanhHoa,2699937,moi dang ky
610639,hoang thanh em,NgheAn,1015909,moi dang ky
610659,duong van quyen,HaiPhong,14425725,moi dang ky
610667,Dang Thi Dung ,NgheAn,2966131,can cham soc
610683,  duong van giang ,CanTho,3613977,
610684,pham thi em,HaNoi,649245,
610712,CAO VAN SON,CanTho,17324161,
610720,NGO THANH AN,CanTho,888437,khach quen
610727,luu quoc xuan,HoChiMinh,1164768,can cham soc
610729,ngo minh phuong,ThanhHoa,15389883,
610733,DUONG NGOC PHUC,HaNoi,12964043,
610739,hoang van uyen,DongNai,261016,moi dang ky
610744,  pham ngoc xuan ,DongNai,625877,VIP tiem nang
610755,  dang thanh binh ,KhanhHoa,2679303,can cham soc
610757,phan quoc giang,BinhDuong,801138,can cham soc
610796,nguyen  minh   yen,CanTho,459797,moi dang ky
610806,Bui Quoc Quyen ,KhanhHoa,1598100,khach quen
610807,vu  duc   oanh,HaiPhong,884512,can cham soc
610821,VO MINH LONG,BinhDuong,717583,
610830,vo  huu   binh,ThanhHoa,504654,
610837,Trinh Minh Quyen ,NgheAn,504419,
610853,Ly Thanh Yen ,HaiPhong,1688110,can cham soc
610863,dang  duc   uyen,NgheAn,483679,VIP tiem nang
610866,NGO QUOC PHUONG,NgheAn,716315,moi dang ky
610867,DUONG QUOC LONG,KhanhHoa,3913093,
610922,TRAN VAN KHANH,HaNoi,374059,moi dang ky
610923,DUONG VAN XUAN,NgheAn,19305716,can cham soc
610924,  pham thi yen ,HaNoi,631995,can cham soc
610928,  duong huu tam ,DongNai,758077,
610936,  ngo ngoc long ,DaNang,721567,khach quen
610940,  phan duc giang ,HoChiMinh,1656586,
610949,ngo van quyen,HoChiMinh,844901,
610951,  luu thi hoa ,HaiPhong,263681,moi dang ky
610969,  pham thanh quyen ,BinhDuong,818388,
610981,Dang Thanh An ,BinhDuong,2362414,VIP tiem nang
610982,Ly Van Oanh ,BinhDuong,4038015,VIP tiem nang
610989,VO MINH XUAN,NgheAn,1157953,khach quen
610991,cao thi hoa,NgheAn,628581,VIP tiem nang
610996,tran huu hoa,HoChiMinh,499142,
610997,ta  quoc   cuong,NgheAn,15256545,khach quen
611005,Le Thanh Hoa ,BinhDuong,2197126,
611014,vo duc yen,NgheAn,8784981,
611019,Phan Van An ,HaiPhong,550623,can cham soc
611034,pham duc dung,BinhDuong,5969365,
611043,Vo Ngoc Long ,CanTho,2148420,VIP tiem nang
611044,Tran Thanh Mai ,ThanhHoa,1332957,can cham soc
611047,duong  thi   giang,DaNang,5351573,khach quen
611058,Hoang Quoc Cuong ,HaNoi,19131064,VIP tiem nang
611063,vo  thanh   mai,KhanhHoa,2892394,
611070,  vu huu hoa ,NgheAn,537305,can cham soc
611082,VO HUU CUONG,DongNai,877675,moi dang ky
611088,pham  minh   viet,DaNang,513283,khach quen
611089,tran  thi   xuan,HoChiMinh,1294824,moi dang ky
611117,nguyen thanh phuong,CanTho,222364,
611121,TA NGOC MAI,BinhDuong,271926,
611136,  trinh thanh phuong ,HaiPhong,849635,moi dang ky
611151,vu ngoc son,HoChiMinh,15562844,khach quen
611162,  trinh ngoc oanh ,NgheAn,1067833,
611172,Trinh Minh Xuan ,KhanhHoa,247191,
611177,  luu van hoa ,NgheAn,1261301,moi dang ky
611178,Tran Van Dung ,BinhDuong,780130,can cham soc
611189,pham duc oanh,KhanhHoa,318049,VIP tiem nang
611194,Trinh Ngoc Em ,DongNai,16945183,VIP tiem nang
611208,ngo ngoc oanh,HoChiMinh,827363,moi dang ky
611212,LUU MINH AN,NgheAn,1901913,can cham soc
611213,TRAN THANH KHANH,CanTho,740654,
611215,do van khanh,HoChiMinh,813804,
611219,  hoang duc viet ,HoChiMinh,346563,
611222,luu  thi   nam,DaNang,2067387,VIP tiem nang
611223,Phan Van Phuong ,HaiPhong,16539551,moi dang ky
611241,Pham Duc Viet ,KhanhHoa,417384,khach quen
611249,LY VAN PHUC,BinhDuong,10242370,khach quen
611257,duong thanh cuong,HoChiMinh,800505,
611259,Duong Quoc Giang ,HoChiMinh,1927640,moi dang ky
611263,ta  quoc   yen,CanTho,1259987,khach quen
611269,NGUYEN MINH GIANG,NgheAn,4412316,khach quen
611284,ly van dung,ThanhHoa,408146,moi dang ky
611285,  ta ngoc oanh ,DongNai,873065,VIP tiem nang
611315,  vo van long ,BinhDuong,630652,moi dang ky
611321,  pham huu giang ,NgheAn,1927942,VIP tiem nang
611323,ngo  minh   hoa,BinhDuong,208946,moi dang ky
611325,luu  huu   phuong,ThanhHoa,14432015,khach quen
611327,trinh  thi   tam,ThanhHoa,3676743,moi dang ky
611328,  duong minh phuong ,BinhDuong,457523,VIP tiem nang
611329,Hoang Huu Viet ,HaiPhong,286333,VIP tiem nang
611334,nguyen duc binh,HaNoi,2287113,
611345,Vu Ngoc Long ,BinhDuong,2625878,
611348,CAO QUOC UYEN,HaiPhong,4200189,moi dang ky
611381,do duc dung,HaNoi,4344177,khach quen
611389,TRINH VAN QUYEN,DaNang,383383,
611391,cao  ngoc   tam,BinhDuong,786991,
611392,  vu quoc khanh ,ThanhHoa,230210,
611395,DO MINH AN,HaiPhong,11751123,moi dang ky
611402,Nguyen Quoc Ich ,DongNai,398022,khach quen
611411,  dang minh son ,DongNai,1396644,khach quen
611434,TRINH HUU YEN,HoChiMinh,434509,khach quen
611450,vu  van   phuong,HoChiMinh,1944113,can cham soc
611459,luu  minh   phuong,HaNoi,2324921,
611475,  vo minh giang ,KhanhHoa,883331,khach quen
611482,  dang thi tam ,HaiPhong,5908045,VIP tiem nang
611485,vo  thanh   phuong,DongNai,3313810,moi dang ky
611487,  vo huu khanh ,HaNoi,704668,
611489,  duong huu hoa ,HoChiMinh,2859634,
611491,phan van long,KhanhHoa,4105814,moi dang ky
611502,TRAN QUOC XUAN,BinhDuong,8744087,
611515,hoang  ngoc   binh,KhanhHoa,5340074,
611521,cao  huu   uyen,DaNang,483917,khach quen
611546,NGO THANH DUNG,NgheAn,4482312,khach quen
611562,hoang  huu   nam,BinhDuong,10751991,
611569,ta  ngoc   mai,HaNoi,724173,can cham soc
611574,LUU QUOC VIET,DongNai,338356,VIP tiem nang
611594,pham duc yen,HaNoi,212284,
611608,LE NGOC GIANG,HaiPhong,723433,khach quen
611613,  tran duc hoa ,BinhDuong,18251254,khach quen
611638,luu huu uyen,KhanhHoa,377738,
611642,  nguyen ngoc phuc ,CanTho,1056993,can cham soc
611660,  hoang thanh giang ,ThanhHoa,864865,
611673,LY HUU UYEN,HaNoi,12850191,can cham soc
611678,ly huu dung,HaiPhong,3171850,VIP tiem nang
611680,pham minh ich,KhanhHoa,403811,moi dang ky
611681,  trinh duc yen ,KhanhHoa,443910,
611706,vu  thanh   mai,DongNai,771395,
611710,NGO NGOC VIET,HaiPhong,564340,khach quen
611719,  vu thi cuong ,NgheAn,19675682,can cham soc
611728,Le Thanh Viet ,HoChiMinh,690742,khach quen
611730,  phan minh quyen ,DaNang,377610,khach quen
611732,Cao Minh Hoa ,DongNai,9643764,VIP tiem nang
611747,  vo thanh quyen ,DongNai,14957382,moi dang ky
611753,NGO NGOC GIANG,HaNoi,684457,can cham soc
611773,  vo huu an ,BinhDuong,2401798,can cham soc
611791,TA QUOC NAM,DongNai,232362,
611796,bui duc dung,DongNai,487650,
611801,vo thanh phuc,BinhDuong,703868,
611808,  phan minh dung ,NgheAn,3649892,VIP tiem nang
611867,  ly van binh ,HoChiMinh,672011,khach quen
611869,Bui Quoc Ich ,CanTho,846768,
611870,Nguyen Huu Xuan ,BinhDuong,1574661,can cham soc
611875,Ta Ngoc Binh ,KhanhHoa,3214547,VIP tiem nang
611879,NGO MINH QUYEN,HoChiMinh,3862128,khach quen
611884,  cao van viet ,HoChiMinh,551421,VIP tiem nang
611894,phan quoc giang,HaiPhong,3714022,khach quen
611897,Vo Ngoc Khanh ,KhanhHoa,601786,moi dang ky
611904,HOANG HUU SON,NgheAn,636481,khach quen
611915,ngo van ich,BinhDuong,2738140,moi dang ky
611918,Nguyen Thanh Ich ,CanTho,881040,
611923,vo huu quyen,HoChiMinh,1410700,
611932,Pham Thi Ich ,CanTho,15534788,VIP tiem nang
611957,BUI VAN GIANG,DongNai,7664485,
611975,NGUYEN THI AN,HoChiMinh,583713,can cham soc
611989,Duong Minh Binh ,NgheAn,677621,can cham soc
612000,Nguyen Quoc Dung ,DaNang,19551215,VIP tiem nang
612002,Nguyen Huu Viet ,HaNoi,1028415,
612012,  phan thanh uyen ,DongNai,450743,moi dang ky
612019,ngo duc phuong,NgheAn,2591904,
612025,pham  thanh   xuan,HoChiMinh,787033,VIP tiem nang
612029,le  thanh   an,DongNai,670164,moi dang ky
612055,do  van   em,ThanhHoa,1057891,
612057,  do van xuan ,ThanhHoa,10324399,
612058,pham  quoc   tam,HaNoi,397652,moi dang ky
612061,nguyen  thi   quyen,HoChiMinh,203077,moi dang ky
612072,  pham thanh em ,HaNoi,1530917,khach quen
612088,vu  van   hoa,NgheAn,210360,khach quen
612106,Nguyen Quoc Yen ,KhanhHoa,290049,khach quen
612109,phan  ngoc   phuong,HaiPhong,14792984,
